Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,37,255.13356113433838,7.0,April 17,-5.83392333984375,0.19593305118678095,0.1428373112554821,0.8553132410507911,0.0,,0.023813143074944972,,187.8380948639417,-188.0340279151285
Train,38,260.95410346984863,7.0,February 28,-4.271747589111328,0.18889201205679526,0.13268897293512294,0.7945447481145091,0.0,,0.021204184994233592,,36.488929720810745,-36.67782173286754
Test,38,260.95410346984863,7.0,January 16,-4.271747589111328,0.20505408287793514,0.12924490847608797,0.7739216076412456,0.0,,0.020607369586473682,,166.5204762465411,-166.72553032941903
Test,38,260.95410346984863,7.0,April 17,-4.271747589111328,0.19631084895027956,0.14311087177745513,0.8569513280087143,0.0,,0.023833553613354003,,222.41690986898266,-222.61322071793293
Train,39,266.62672781944275,7.0,February 28,-16.701847076416016,0.1772730300416162,0.12449440991759533,0.7454755084885952,0.0,,0.020898070017781996,,54.2178283026398,-54.39510133268142
Test,39,266.62672781944275,7.0,January 16,-16.701847076416016,0.21464255180363118,0.13530055185555184,0.8101829452428256,0.0,,0.020622767179141327,,130.26603827513156,-130.48068082693518
Test,39,266.62672781944275,7.0,April 17,-16.701847076416016,0.1897865895826393,0.13885054305016542,0.8314403775459005,0.0,,0.02385904071506712,,203.1240403887528,-203.31382697833544
Train,40,272.4771010875702,7.0,February 28,10.282203674316406,0.2027896986556774,0.14303405078294074,0.8564913220535376,0.0,,0.02143932798610468,,56.137604106737236,-56.340393805392914
Test,40,272.4771010875702,7.0,January 16,10.282203674316406,0.19576696424936255,0.1238513435440188,0.7416248116408299,0.0,,0.020658669845757704,,167.17354043995314,-167.36930740420252
Test,40,272.4771010875702,7.0,April 17,10.282203674316406,0.21083616907138705,0.15523495448382135,0.9295506256516259,0.0,,0.02370197717650936,,241.06641087449304,-241.27724704356444
Train,41,278.3835697174072,7.0,February 28,-8.099827766418457,0.20521758427128906,0.14498630249125247,0.8681814520434283,0.0,,0.021615020578543517,,41.96985071746461,-42.1750683017359
Test,41,278.3835697174072,7.0,January 16,-8.099827766418457,0.23158615927679047,0.14654299168750803,0.8775029442365756,0.0,,0.02079593185696395,,110.85883311936232,-111.0904192786391
Test,41,278.3835697174072,7.0,April 17,-8.099827766418457,0.200267297814571,0.14517044526569023,0.8692841033873664,0.0,,0.023243508328535552,,157.13905932418103,-157.3393266219956
Train,42,284.2812588214874,7.0,February 28,-20.164932250976562,0.21481187042755132,0.1508489505624728,0.9032871291166032,0.0,,0.021461386820186373,,38.86589031272088,-39.08070218314843
Test,42,284.2812588214874,7.0,January 16,-20.164932250976562,0.23678594216909812,0.15100181163540854,0.904202464882686,0.0,,0.021134268213682875,,59.316791741914464,-59.553577684083564
Test,42,284.2812588214874,7.0,April 17,-20.164932250976562,0.22158953141143095,0.1614912933305013,0.9670137325179707,0.0,,0.023683244279993545,,270.2388392952755,-270.46042882668695
Train,43,290.0659954547882,7.0,February 28,-24.30638313293457,0.20530060085364962,0.14538521017083253,0.8705701207834288,0.0,,0.020637662133446928,,25.624724629149778,-25.83002523000343
