Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,26,963.4398727416992,7.0,January 16,2.3908262252807617,0.4706573674692255,0.31005830519668964,1.8566365580640092,0.0,,0.02256482114910095,,257.2227861063628,-257.693443473832
Test,26,963.4398727416992,7.0,April 17,2.3908262252807617,0.5540415951547402,0.36498992659109225,2.1855684227011496,0.0,,0.02558981513071983,,1189.6312026155692,-1190.185244210724
Train,27,1002.1870608329773,7.0,February 28,3.5037457942962646,0.4953445865428991,0.32632168028664355,1.9540220376445734,0.0,,0.0235166088765076,,384.8995440582553,-385.3948886447982
Test,27,1002.1870608329773,7.0,January 16,3.5037457942962646,0.481987305667917,0.31752220925657676,1.901330594350761,0.0,,0.02273847176082778,,309.56710763404624,-310.04909493971417
Test,27,1002.1870608329773,7.0,April 17,3.5037457942962646,0.49911643315756954,0.3288064865377285,1.9689011169923856,0.0,,0.025633804866830135,,998.0896812915249,-998.5887977246825
Train,28,1041.511548757553,7.0,February 28,2.7423348426818848,0.47874789054405853,0.31538815668977466,1.8885518364657161,0.0,,0.023273117938861863,,356.23519576608663,-356.7139436566307
Test,28,1041.511548757553,7.0,January 16,2.7423348426818848,0.5026600645494529,0.33114094982153347,1.982879939051099,0.0,,0.022563481563723828,,335.73150766168,-336.23416772622943
Test,28,1041.511548757553,7.0,April 17,2.7423348426818848,0.527091950424081,0.3472361172419,2.079258187077246,0.0,,0.02605543671096385,,1094.6349512526047,-1095.1620432030288
Train,29,1082.0640921592712,7.0,February 28,4.5362629890441895,0.48650766334340645,0.32050011746883256,1.9191623800528872,0.0,,0.024345239590654506,,343.78342364851824,-344.2699313118616
Test,29,1082.0640921592712,7.0,January 16,4.5362629890441895,0.44300309923292347,0.2918403060035435,1.7475467425361901,0.0,,0.022166842865562815,,182.69111093600662,-183.13411403523955
Test,29,1082.0640921592712,7.0,April 17,4.5362629890441895,0.5260974912436147,0.346580990286721,2.075335271177973,0.0,,0.025840556218925864,,1062.8888963984598,-1063.4149938897035
Train,30,1120.7241551876068,7.0,February 28,-4.695460319519043,0.47540739439083635,0.31318751425352914,1.8753743368474811,0.0,,0.02345245528062598,,357.9391446780314,-358.4145520724223
Test,30,1120.7241551876068,7.0,January 16,-4.695460319519043,0.5016866487350495,0.33049968575445154,1.9790400344577934,0.0,,0.02259885907103394,,334.1053760690186,-334.60706271775365
Test,30,1120.7241551876068,7.0,April 17,-4.695460319519043,0.5035038521745513,0.33169681780335364,1.9862084898404417,0.0,,0.025679551571408117,,1029.037963937165,-1029.5414677893395
